ANO,MES,CNES,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
2021,02,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,02,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,02,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,02,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,02,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,5717515,580,484,85,58,40,29,25,11,20,18,0,0,0,0
2021,02,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,02,6243495,123,12,22,10,22,10,0,0,0,0,0,0,0,0
2021,02,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,02,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2021,02,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2021,02,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,7978642,174,40,20,15,20,15,0,0,0,0,0,0,0,0
2021,02,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,02,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,02,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2021,02,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,02,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,02,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,02,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,0010456,791,763,79,71,48,48,17,9,6,6,0,0,8,8
2021,03,0010464,381,337,24,16,10,10,0,0,0,0,14,6,0,0
2021,03,0010472,427,419,8,8,8,8,0,0,0,0,0,0,0,0
2021,03,0010480,605,570,18,14,10,6,0,0,8,8,0,0,0,0
2021,03,0010499,450,395,21,11,8,6,5,2,8,3,0,0,0,0
2021,03,0010502,259,211,16,6,6,6,0,0,10,0,0,0,0,0
2021,03,0010510,231,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,03,0010529,152,140,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2021,03,0010545,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,03,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,03,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,03,0252492,101,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,2645157,249,227,10,9,10,9,0,0,0,0,0,0,0,0
2021,03,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,03,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,2672197,146,138,20,20,20,20,0,0,0,0,0,0,0,0
2021,03,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,03,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,03,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,03,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,03,3018520,198,19,34,10,20,5,4,0,10,5,0,0,0,0
2021,03,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,03,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,03,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,03,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,03,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,03,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,03,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,5717515,600,503,85,47,40,29,25,0,20,18,0,0,0,0
2021,03,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,03,6243495,123,17,22,10,22,10,0,0,0,0,0,0,0,0
2021,03,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,03,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2021,03,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2021,03,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,7978642,174,39,20,15,20,15,0,0,0,0,0,0,0,0
2021,03,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,03,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,03,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2021,03,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,03,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,03,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,03,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0010456,791,763,79,71,48,48,17,9,6,6,0,0,8,8
2021,04,0010464,381,336,24,16,10,10,0,0,0,0,14,6,0,0
2021,04,0010472,428,420,8,8,8,8,0,0,0,0,0,0,0,0
2021,04,0010480,605,575,18,14,10,6,0,0,8,8,0,0,0,0
2021,04,0010499,450,407,21,11,8,6,5,2,8,3,0,0,0,0
2021,04,0010502,259,217,16,6,6,6,0,0,10,0,0,0,0,0
2021,04,0010510,231,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,04,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2021,04,0010545,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,04,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,04,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,04,0252492,101,101,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,0734403,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,2645157,249,232,10,9,10,9,0,0,0,0,0,0,0,0
2021,04,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,04,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,2672197,146,142,20,20,20,20,0,0,0,0,0,0,0,0
2021,04,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,04,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,04,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,04,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,04,3018520,198,19,34,10,20,5,4,0,10,5,0,0,0,0
2021,04,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,04,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,04,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,04,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,04,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,04,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,04,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,5717515,630,524,85,47,40,29,25,0,20,18,0,0,0,0
2021,04,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,04,6243495,123,22,22,10,22,10,0,0,0,0,0,0,0,0
2021,04,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,04,6876617,218,190,38,30,0,0,38,30,0,0,0,0,0,0
2021,04,6921434,106,0,22,0,22,0,0,0,0,0,0,0,0,0
2021,04,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7865791,30,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,7978642,174,39,20,15,20,15,0,0,0,0,0,0,0,0
2021,04,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,04,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,04,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,9501223,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2021,04,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,04,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,04,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,04,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,04,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0010456,791,763,79,71,48,48,17,9,6,6,0,0,8,8
2021,05,0010464,381,336,24,16,10,10,0,0,0,0,14,6,0,0
2021,05,0010472,428,420,8,8,8,8,0,0,0,0,0,0,0,0
2021,05,0010480,605,575,18,14,10,6,0,0,8,8,0,0,0,0
2021,05,0010499,450,407,21,11,8,6,5,2,8,3,0,0,0,0
2021,05,0010502,258,216,16,6,6,6,0,0,10,0,0,0,0,0
2021,05,0010510,221,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,05,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0010537,263,241,56,50,10,4,16,16,30,30,0,0,0,0
2021,05,0010545,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,05,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,05,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,05,0252492,101,101,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0552216,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0734403,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0755834,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,0766216,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,2645157,249,232,10,9,10,9,0,0,0,0,0,0,0,0
2021,05,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,05,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,2672197,210,206,20,20,20,20,0,0,0,0,0,0,0,0
2021,05,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,05,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,05,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,05,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,05,3018520,198,19,34,10,20,5,4,0,10,5,0,0,0,0
2021,05,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,05,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,05,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,05,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,05,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,05,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,05,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,5717515,565,554,49,47,29,29,0,0,20,18,0,0,0,0
2021,05,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,05,6243495,123,27,22,10,22,10,0,0,0,0,0,0,0,0
2021,05,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,05,6876617,218,210,38,30,0,0,38,30,0,0,0,0,0,0
2021,05,6921434,106,0,22,0,22,0,0,0,0,0,0,0,0,0
2021,05,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7865791,30,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,7978642,174,47,20,15,20,15,0,0,0,0,0,0,0,0
2021,05,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,05,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,05,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,9501223,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2021,05,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,05,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,05,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,05,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,05,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0010456,791,763,79,71,48,48,17,9,6,6,0,0,8,8
2021,06,0010464,381,336,24,16,10,10,0,0,0,0,14,6,0,0
2021,06,0010472,428,420,8,8,8,8,0,0,0,0,0,0,0,0
2021,06,0010480,605,575,18,14,10,6,0,0,8,8,0,0,0,0
2021,06,0010499,450,407,21,11,8,6,5,2,8,3,0,0,0,0
2021,06,0010502,258,216,16,6,6,6,0,0,10,0,0,0,0,0
2021,06,0010510,221,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,06,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0010537,263,241,56,50,10,4,16,16,30,30,0,0,0,0
2021,06,0010545,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,06,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,06,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,06,0252492,101,101,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0552216,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0734403,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0755834,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0766216,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,0797146,20,0,10,0,10,0,0,0,0,0,0,0,0,0
2021,06,2645157,249,232,10,9,10,9,0,0,0,0,0,0,0,0
2021,06,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,06,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,2672197,210,206,20,20,20,20,0,0,0,0,0,0,0,0
2021,06,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,06,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,06,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,06,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,06,3018520,198,19,34,10,20,5,4,0,10,5,0,0,0,0
2021,06,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,06,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,06,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,06,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,06,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,06,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,06,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,5717515,565,554,49,47,29,29,0,0,20,18,0,0,0,0
2021,06,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,06,6243495,123,27,22,10,22,10,0,0,0,0,0,0,0,0
2021,06,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,06,6876617,218,210,38,30,0,0,38,30,0,0,0,0,0,0
2021,06,6921434,106,0,22,0,22,0,0,0,0,0,0,0,0,0
2021,06,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7865791,30,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,7978642,174,47,20,15,20,15,0,0,0,0,0,0,0,0
2021,06,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,06,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,06,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,9501223,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,9551948,18,0,3,0,3,0,0,0,0,0,0,0,0,0
2021,06,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,06,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,06,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,06,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,06,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0010456,791,763,79,71,48,48,17,9,6,6,0,0,8,8
2021,07,0010464,381,336,24,16,10,10,0,0,0,0,14,6,0,0
2021,07,0010472,428,420,8,8,8,8,0,0,0,0,0,0,0,0
2021,07,0010480,605,575,18,14,10,6,0,0,8,8,0,0,0,0
2021,07,0010499,450,407,21,11,8,6,5,2,8,3,0,0,0,0
2021,07,0010502,258,216,16,6,6,6,0,0,10,0,0,0,0,0
2021,07,0010510,221,190,29,8,19,4,0,0,10,4,0,0,0,0
2021,07,0010529,152,144,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0010537,263,241,56,50,10,4,16,16,30,30,0,0,0,0
2021,07,0010545,125,106,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2021,07,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2021,07,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2021,07,0252492,101,101,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0552216,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0734403,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0755834,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0766216,100,100,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,0797146,20,0,10,0,10,0,0,0,0,0,0,0,0,0
2021,07,2645157,249,232,10,9,10,9,0,0,0,0,0,0,0,0
2021,07,2649497,222,28,84,14,55,9,5,0,14,5,0,0,10,0
2021,07,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,2672197,210,210,20,20,20,20,0,0,0,0,0,0,0,0
2021,07,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2021,07,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2021,07,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2021,07,3013162,220,23,44,20,44,20,0,0,0,0,0,0,0,0
2021,07,3018520,198,19,34,10,20,5,4,0,10,5,0,0,0,0
2021,07,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2021,07,3019616,212,3,30,0,30,0,0,0,0,0,0,0,0,0
2021,07,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2021,07,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2021,07,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2021,07,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2021,07,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,5717515,565,554,49,47,29,29,0,0,20,18,0,0,0,0
2021,07,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,5831628,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2021,07,6243495,123,27,22,10,22,10,0,0,0,0,0,0,0,0
2021,07,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,6730914,30,22,8,8,8,8,0,0,0,0,0,0,0,0
2021,07,6876617,218,210,38,30,0,0,38,30,0,0,0,0,0,0
2021,07,6921434,106,0,22,0,22,0,0,0,0,0,0,0,0,0
2021,07,7242441,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7477090,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7865791,30,5,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7897634,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,7978642,174,47,20,15,20,15,0,0,0,0,0,0,0,0
2021,07,7981457,155,0,135,0,70,0,35,0,30,0,0,0,0,0
2021,07,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2021,07,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,9501223,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,9551948,45,0,9,0,9,0,0,0,0,0,0,0,0,0
2021,07,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2021,07,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2021,07,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2021,07,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,07,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,08,0010456,791,735,79,71,48,48,17,9,6,6,0,0,8,8
2021,08,0010464,398,345,24,16,10,10,0,0,0,0,14,6,0,0
2021,08,0010472,428,407,8,8,8,8,0,0,0,0,0,0,0,0
2021,08,0010480,605,534,18,14,10,6,0,0,8,8,0,0,0,0
2021,08,0010499,450,399,21,11,8,6,5,2,8,3,0,0,0,0
2021,08,0010502,258,212,16,6,6,6,0,0,10,0,0,0,0,0
